Culture,Criticality,Criticality Modifier,Initial Known,InterDependency,Dynamism,Size,Plan,Team Size,Cost-,Score:,Completion+,Idle-
0.116876506,1.085836452,4,0.697109966,83,6,0,2,18,344.0298981,0.961235041,0.777777778,0
0.171138649,0.901990645,4,0.940890827,97,6,0,2,11,128.471348,0.955543237,0.875,0.222222222
0.193916922,1.006974679,6,0.7602002,93,8,0,0,14,251.9559999,0.871182619,0.909090909,0.285714286
0.167271529,1.214483308,7,0.884195724,84,9,0,1,16,726.1346916,0.887538423,0.923076923,0.2
0.172288187,1.110245326,7,0.945298196,96,2,1,3,13,763.1700162,0.952532231,0.918367347,0.430379747
0.132712101,1.104071522,3,0.75435252,82,3,1,3,17,288.65328,0.970259301,0.803571429,0
0.161303431,0.925608991,3,0.849021547,96,2,1,3,17,237.6419338,0.98571993,0.773584906,0
0.140335406,0.999029274,4,0.64492991,92,2,1,4,15,324.9572819,0.974191859,0.941176471,0.219512195
0.180071897,1.022302211,2,0.850633035,94,5,1,2,15,224.5863448,0.887630966,0.861111111,0.446428571
0.105463298,1.231862915,4,0.748374044,82,9,1,3,17,529.0348074,0.917262917,0.902439024,0.051282051
0.148402948,1.131297124,6,0.759088467,94,5,0,1,15,375.1762305,0.914208316,1,0.3
0.142462967,0.861750398,4,0.945006829,86,9,0,4,15,33.03011734,0.95667063,0.153846154,0
0.106740559,0.874350831,5,0.651851628,88,9,1,0,17,389.7597602,0.945653196,0.772727273,0
0.146338029,0.858188231,6,0.639552096,99,2,1,1,12,428.7126912,0.970300135,0.939393939,0.205128205
0.177473817,1.125592959,3,0.85851185,86,4,0,1,13,250.8501248,0.946576428,0.857142857,0.647058824
0.135858998,0.925878685,2,0.940795104,85,5,0,3,11,107.7303245,0.977491083,0.909090909,0.090909091
0.126083306,1.060466324,4,0.846141637,88,2,1,4,19,339.001499,0.975479683,0.878787879,0.147058824
0.106424386,1.009312359,3,0.912505776,84,4,0,1,18,162.9703014,0.975004389,0.916666667,0.214285714
0.130573153,1.244724956,4,0.940732984,98,8,1,4,16,521.555964,0.957910128,0.727272727,0
0.146726784,0.945347235,4,0.83487171,92,4,0,0,12,237.3946214,0.94395859,0.916666667,0.3125
0.119287487,1.25538191,5,0.933739956,86,3,0,2,10,403.7134005,0.891194322,0.947368421,0.5
0.11605495,1.229737081,3,0.7438836,81,1,1,4,14,376.7034648,0.958084113,0.906976744,0.264150943
0.112010837,0.835984453,5,0.721874806,99,9,1,4,16,329.8561747,0.907280129,0.921052632,0.166666667
0.140486139,1.106647857,5,0.863826345,89,5,1,0,13,471.0803593,0.960378287,0.535714286,0
0.170014032,1.073428574,7,0.737514158,93,9,0,4,12,496.5492332,0.781878504,0.888888889,0.428571429
0.182215017,0.972632337,3,0.699411199,82,7,0,1,13,174.8973871,0.918598255,0.909090909,0.62962963
0.154460804,0.959412254,3,0.652752556,94,4,1,2,16,278.5514996,0.940818916,0.930232558,0.459459459
0.10488246,0.9953025,4,0.768926415,98,6,1,1,14,307.2055207,0.958128246,0.862745098,0.214285714
0.103725781,1.138614867,2,0.794804556,95,7,0,0,15,142.4904216,0.948602463,0.722222222,0
0.193809838,1.070787055,3,0.744685528,93,6,0,0,14,219.6280138,0.924199411,1,0.222222222
0.113152037,1.15128399,7,0.734002055,91,9,0,1,15,562.1752275,0.83514554,0.928571429,0.235294118
0.196791963,1.11168082,6,0.760487469,80,9,0,0,19,473.1467163,0.898438785,0.8,0.076923077
0.147260165,0.974770933,7,0.948318758,95,4,1,0,17,533.1888726,0.961762638,0.904761905,0.05
0.155766525,1.085451897,7,0.632045573,98,5,1,1,18,657.279681,0.952451383,0.824324324,0
0.106921931,0.882108886,5,0.782723702,87,9,0,2,19,313.395507,0.869075624,0.923076923,0.5
0.158871321,0.839471382,6,0.661727775,85,9,1,1,17,531.8615374,0.839678677,0.96875,0.38
0.185295079,1.126801375,6,0.937963433,83,5,1,0,13,732.921381,0.853848292,0.978723404,0.292307692
0.184149329,1.21105259,4,0.649384489,91,1,1,2,19,493.1293999,0.923765757,0.933333333,0.348837209
0.182589919,1.22347894,2,0.895887637,89,7,0,1,17,117.113517,0.922484136,0.636363636,0
0.190429867,1.258183358,6,0.878786228,84,1,1,0,13,808.9079728,0.918312495,1,0.322580645
0.146090708,0.825585585,5,0.793713287,82,3,1,2,14,379.5902244,0.954692544,0.878787879,0.09375
0.186584512,1.212989429,7,0.733391583,97,1,1,2,15,974.1213503,0.912874697,0.883333333,0.459183673
0.164651141,0.830464145,7,0.739088204,87,2,1,1,19,397.7391872,0.971913858,0.870967742,0.542372881
0.117197819,1.144652904,4,0.654004116,89,3,1,4,17,361.9834613,0.950438441,0.921875,0.092307692
0.156729818,1.054242485,2,0.722434907,91,8,1,3,12,194.6876417,0.932953796,0.411764706,0
0.179655305,0.82757423,6,0.652030828,90,8,1,0,16,380.4295071,0.924965902,0.786885246,0
0.178079498,1.257132398,3,0.886836567,82,1,0,1,12,246.9300565,0.968773578,0.76,0.269230769
0.141960105,0.92846344,5,0.618655171,90,2,0,1,11,255.9982799,0.9585266,0.875,0.588235294
0.109938847,1.061310991,7,0.893609097,81,1,0,1,15,434.5519852,0.959544126,0.80952381,0.484848485
0.123834731,1.106678512,6,0.688854871,96,2,0,4,18,463.9170971,0.977537253,0.777777778,0.039215686
0.124165589,0.847917749,6,0.924628743,90,3,1,2,12,369.2516811,0.921553511,0.912280702,0.48
0.191891095,0.889171966,7,0.619118369,92,9,0,3,16,511.8510414,0.867672704,0.428571429,0
0.110965477,1.227458594,3,0.774740877,84,4,1,4,16,319.434409,0.943730131,0.983050847,0.389473684
0.18344288,0.863413547,6,0.636744113,90,7,1,0,15,456.4229627,0.888334696,0.977272727,0.295081967
0.143642376,1.121391377,4,0.654108329,94,8,1,1,16,450.7613357,0.883228083,0.914893617,0.527472527
0.139029812,1.109906285,7,0.862455936,95,6,1,2,12,741.2856343,0.925840825,0.846153846,0.388888889
0.176723923,1.103333066,4,0.868644699,88,5,0,4,14,249.5989459,0.865398632,0.923076923,0.454545455
0.137807925,0.928447246,7,0.772826762,94,8,1,2,11,579.0258471,0.900668146,0.966666667,0.560606061
0.155240482,1.149142461,4,0.632577614,95,4,1,4,18,369.182397,0.975746311,0.715447154,0
0.153913729,1.152498063,4,0.862759213,92,3,0,3,10,271.0602164,0.950933596,0.736842105,0
0.169008493,1.070989711,2,0.922837745,98,2,1,3,15,166.253194,0.954835542,0.895522388,0.444444444
0.151506642,1.203892775,5,0.917765548,87,3,0,4,17,381.8930147,0.963529249,0.857142857,0
0.107918058,0.960326075,6,0.909429361,95,1,0,1,17,373.0991786,0.973517551,0.8,0.111111111
0.193886312,0.906818253,4,0.739479368,84,8,1,4,19,389.6543866,0.89608871,0.975,0.25
0.145277996,0.97332467,3,0.786102901,80,1,0,0,14,207.3321147,0.932061601,0.916666667,0.541666667
0.129208312,1.000113531,4,0.750244432,99,3,1,2,16,330.1389698,0.925620309,0.892857143,0.242424242
0.191036234,1.109315955,3,0.8074406,84,1,1,4,10,341.0870536,0.900075208,0.972972973,0.389830508
0.156998632,0.990514691,5,0.905966748,80,4,1,1,11,344.1212449,0.970686635,0.239130435,0
0.118438895,1.212870234,5,0.700296211,99,1,1,3,16,592.8855664,0.964143374,0.734939759,0.046875
0.123440967,1.057837499,5,0.847438258,88,8,1,3,12,489.8806534,0.928954129,0.923076923,0.111111111
0.174117797,1.172012429,2,0.913931386,84,5,1,4,11,224.4490842,0.863328944,0.962962963,0.518518519
0.128387664,0.935558487,2,0.726830978,83,6,0,1,16,111.7619088,0.941286731,0.923076923,0.142857143
0.199238795,1.055991211,7,0.755148729,84,1,1,1,17,1046.817635,0.888360192,0.916666667,0.592592593
0.172062665,1.156810751,2,0.943770764,94,5,1,0,13,171.2443561,0.868275183,0.982758621,0.24
0.123252958,0.931970796,3,0.61057631,82,9,0,2,15,163.1391412,0.910074986,0.75,0.0625
0.113911854,0.825976306,4,0.86531045,97,3,0,4,10,207.6445398,0.977802237,0.818181818,0
0.164668744,0.889153655,6,0.922320022,82,5,0,2,16,369.6718417,0.940456476,0.65,0
0.149415198,0.916628286,7,0.92663172,96,9,1,3,13,454.3570419,0.762625511,0.583333333,0
0.168892338,0.855913184,5,0.850922333,90,2,0,1,18,245.1008239,0.954621458,0.875,0.611111111
0.173854594,1.139918091,6,0.609164571,97,1,1,4,10,725.5571034,0.954046043,0.957446809,0.307692308
0.142242602,0.89746637,7,0.757515941,89,1,0,3,10,383.4902913,0.926429278,0.857142857,0.666666667
0.149004094,1.129265294,3,0.945237107,94,3,1,3,12,338.3733284,0.973000911,0.75,0
0.169415918,1.041951265,4,0.741411056,87,2,1,4,13,338.1087715,0.955354317,0.962264151,0.281690141
0.168782415,1.102950897,3,0.873737492,90,1,0,3,16,166.824958,0.939533363,0.875,0.176470588
0.140198613,0.909475391,7,0.880233954,97,8,0,0,12,299.7861455,0.872581822,0.857142857,0.428571429
0.13577666,1.183657006,3,0.822234756,91,2,1,1,12,385.5189703,0.967232109,0.894736842,0.6
0.154194651,1.159561804,5,0.655403021,92,8,1,2,17,657.0499744,0.886039515,0.915254237,0.15625
0.137252948,0.983083833,7,0.897273706,98,1,1,0,19,629.4169831,0.936918659,0.98,0.328767123
0.122037926,1.10660334,5,0.694061223,87,1,0,0,13,275.3154854,0.973689122,1,0.181818182
0.181470332,1.149102525,2,0.866175251,97,7,0,4,14,105.923979,0.920112592,0.769230769,0
0.147254186,1.219088589,7,0.862495553,86,6,1,4,15,881.5431437,0.900147258,0.953488372,0.397058824
0.199324414,0.960743338,5,0.717105833,93,3,1,3,12,398.4081779,0.877453649,0.965517241,0.461538462
0.102158919,1.244872549,6,0.671988467,86,8,0,4,10,448.0975127,0.941967196,0.857142857,0.076923077
0.186709765,1.185257239,3,0.671377285,95,1,1,1,11,277.3227266,0.938938738,0.893617021,0.481481481
0.139154203,1.126779583,2,0.895330557,94,9,0,1,11,109.9431058,0.915187808,0.875,0.631578947
0.193604577,0.903477747,6,0.666068212,88,4,1,4,17,396.8854008,0.95291343,0.641791045,0
0.111331985,0.977944792,4,0.654960314,91,4,1,4,14,299.3448968,0.970065849,0.725,0
0.150574287,0.824685265,3,0.671843724,93,4,0,0,15,156.5017112,0.963271647,0.857142857,0.076923077
0.124565497,0.870749076,4,0.714311838,87,4,1,2,13,305.3273571,0.959653311,0.929824561,0.196969697
0.193897098,1.102149266,5,0.877697661,85,2,0,4,13,517.3430508,0.969040405,1,0.466666667
0.131299122,1.124688464,7,0.752365616,87,5,1,1,10,1050.287631,0.953625773,0.871794872,0.227272727
0.186746503,1.144235817,4,0.692026649,91,6,0,1,17,299.8878879,0.952726606,0.875,0.533333333
0.152100691,1.07197074,6,0.670463305,99,7,1,1,19,772.9918504,0.91255546,0.885714286,0.403846154
0.125654177,0.844112466,3,0.785007516,82,9,1,1,12,246.3505514,0.885343706,0.897435897,0.513888889
0.119106924,1.189835884,7,0.762133071,83,5,1,4,18,956.7770741,0.924428611,0.942857143,0.25
0.139625029,0.842869175,6,0.841577585,82,8,0,3,10,293.2899949,0.943860521,0.769230769,0.047619048
0.174633001,1.232867359,7,0.792811436,84,1,0,4,17,580.3948726,0.929393174,1,0.214285714
0.173458609,1.187905009,2,0.902035639,92,6,1,4,13,229.2484582,0.930343978,0.95,0.24
0.18022927,0.950502542,6,0.744642803,93,2,0,0,10,342.4782898,0.970535917,0.882352941,0.117647059
0.164674197,1.101527454,4,0.734189235,93,6,0,4,12,216.0565676,0.921874707,1,0.357142857
0.167555273,0.915629154,7,0.745247844,85,9,0,2,15,346.7995452,0.778378722,0.866666667,0.409090909
0.126954925,1.21276269,3,0.628701157,82,9,1,2,18,357.5296104,0.85157526,0.961538462,0.468085106
0.151966252,0.886976355,6,0.915516378,86,6,0,2,10,260.6277936,0.896757669,0.923076923,0.4
0.198384511,0.895160513,5,0.848851271,84,8,1,4,15,371.8268905,0.930998667,0.933333333,0.106382979
0.183263556,0.83975787,6,0.731466167,97,2,0,3,15,281.9794077,0.979138257,1,0.25
0.170791948,0.847697375,2,0.663315201,83,1,0,0,17,113.5553104,0.962115801,0.875,0.3
0.133762091,0.992728821,7,0.713122966,84,2,1,3,11,549.5564558,0.983350329,0.905660377,0.094339623
0.15111515,0.853895245,2,0.690005912,86,7,1,3,11,170.8085317,0.946832864,0.6,0
0.133774242,1.121647156,4,0.7366495,98,1,1,3,18,410.6377357,0.964406265,0.772727273,0.037735849
0.126684812,1.178186899,6,0.604600912,88,1,0,2,15,389.7068634,0.921914037,1,0.4375
0.168970975,0.836491146,4,0.930572294,95,5,0,4,10,184.8376942,0.935875701,0.777777778,0
0.156897278,0.955082118,3,0.774601708,95,2,0,4,11,93.54163799,0.963500283,1,0.461538462
0.126726775,0.96717399,7,0.70084881,88,7,1,0,15,547.9606739,0.952164637,0.75862069,0
0.149088623,0.884573632,4,0.933802379,86,5,1,2,10,301.3952355,0.907596811,0.931818182,0.359375
0.139030173,1.050287992,7,0.664470055,87,3,0,3,17,560.9875206,0.910608389,0.916666667,0.64516129
0.107504032,1.080038485,5,0.806084818,91,2,0,4,15,378.2785209,0.983411379,0.875,0.045454545
0.104307115,0.976402265,5,0.844924357,88,5,0,0,16,333.2450469,0.949751195,1,0.111111111
0.124548976,0.9917754,7,0.658742991,84,9,0,4,16,273.2502694,0.874498875,0.941176471,0.304347826
0.123902314,1.037544953,7,0.775673462,89,4,0,1,19,566.7869843,0.958252532,0.923076923,0.538461538
0.125655216,0.883884103,2,0.813887311,91,6,1,1,12,157.9834356,0.945692892,0.880952381,0.362068966
0.196954547,1.178393344,2,0.678280102,91,5,0,2,17,143.2945062,0.866946391,0.888888889,0.652173913
0.155276592,1.086963884,3,0.826875821,86,9,0,1,11,233.4953872,0.885606878,0.888888889,0.666666667
0.190214095,1.026872279,6,0.876073702,98,9,0,3,14,454.7259502,0.812911974,1,0.5625
0.188206592,0.898953847,3,0.659700298,87,8,0,2,15,188.2877218,0.884549487,0.909090909,0.523809524
0.186349717,0.9216774,3,0.921291105,86,3,0,1,19,235.8128481,0.950262948,1,0.3
0.140043079,1.247964205,4,0.838982673,89,7,1,4,19,535.3947119,0.915813663,0.941176471,0.127272727
0.119087831,0.845673985,2,0.741598922,99,1,0,4,18,100.7762979,0.949067878,0.9375,0.318181818
0.128268518,0.844070442,2,0.692152302,92,3,1,0,13,152.8641297,0.915122006,0.953488372,0.430555556
0.155529597,1.040633749,5,0.638371946,98,9,1,1,14,437.7327096,0.835440033,0.93220339,0.556451613
0.166925218,0.889724565,7,0.932925126,98,1,0,0,19,324.1626268,0.930461832,0.90625,0.30952381
0.101230559,0.839794027,2,0.624034213,88,1,1,1,17,166.7831387,0.950256078,0.930232558,0.658119658
0.120986269,1.052921387,2,0.615609358,97,4,1,4,19,213.6668877,0.936223482,0.955555556,0.5
0.119561334,0.854554474,4,0.750766225,96,2,0,1,12,180.3692315,0.992844923,0.717391304,0
0.121807677,1.119242672,5,0.739610485,99,7,1,3,16,577.7623627,0.887967362,0.914893617,0.448717949
0.171739268,0.877074305,3,0.863739477,88,7,0,3,15,149.0676118,0.844470298,0.857142857,0.684210526
0.159206267,0.990116077,4,0.935778806,83,4,1,3,14,308.2460556,0.959291767,0.955555556,0.245614035
0.159759046,0.98593014,3,0.766321769,91,2,0,2,10,164.2727078,0.999551352,0.666666667,0
0.157103361,1.197475686,6,0.756725874,81,5,0,3,11,473.0753038,0.894344985,1,0.461538462
0.154446365,0.900421572,3,0.814244216,90,9,1,2,14,228.3031532,0.842410132,0.933333333,0.333333333
0.136970387,0.86565977,5,0.788617348,98,8,1,0,11,466.492014,0.94704314,0.96875,0.162162162
0.136803456,1.151349793,4,0.704104301,82,6,1,2,19,542.8298024,0.978937987,0.612903226,0
0.193207999,1.167252482,3,0.657245694,93,1,1,4,11,369.5079766,0.90518468,0.947368421,0.538461538
0.101301922,1.111896189,2,0.87644882,98,8,1,4,10,161.1421005,0.904200379,0.960784314,0.409638554
0.145747949,1.08716964,3,0.926277589,95,5,1,3,10,248.6661512,0.898239587,0.980769231,0.451612903
0.158927236,0.960081866,4,0.939707741,84,3,0,4,19,221.0370546,0.957202625,0.947368421,0.052631579
0.157799664,0.932858675,7,0.870019538,98,2,1,3,12,485.6691972,0.982894714,0.777777778,0
0.18522017,0.836233608,3,0.770527547,89,4,1,2,11,215.5408344,0.942137027,0.923076923,0.076923077
0.114407056,1.161190582,5,0.791641467,91,2,0,4,18,275.9120525,0.990722884,0.533333333,0
0.146111734,0.836204533,7,0.816166151,87,9,1,3,15,587.5019462,0.852305353,1,0.507692308
0.146813366,0.826566085,5,0.690611938,93,6,1,0,15,318.1773381,0.932821701,0.794871795,0.060606061
0.110516552,1.104309277,7,0.654567066,94,6,0,4,14,606.8648578,0.928548593,0.923076923,0.6
0.146437445,1.187386339,7,0.680366249,99,3,1,4,17,981.471187,0.911783221,1,0.407407407
0.193928075,0.997343746,2,0.691380813,82,8,0,0,12,123.6911389,0.955225963,0.875,0
0.177845391,1.12837622,3,0.813926933,89,6,0,3,11,175.2006096,0.936876644,0.909090909,0.333333333
0.1651445,0.91979934,4,0.862396622,85,8,0,4,18,143.6968416,0.977549797,0.615384615,0
0.111876327,0.947448847,2,0.641263952,84,9,0,4,14,105.211132,0.847064287,0.947368421,0.357142857
0.142508655,0.827271252,6,0.638439458,92,7,1,3,18,417.9906982,0.929302094,0.909090909,0.090909091
0.15038304,1.171785448,5,0.770097876,88,1,0,3,19,388.5003435,0.946798111,0.838709677,0.35
0.162646025,0.853068535,5,0.724788335,80,4,1,1,12,428.9333481,0.953724242,0.909090909,0.189189189
0.113956059,0.83131144,6,0.833890306,86,2,1,4,13,364.6516563,0.977887833,0.836363636,0.206896552
0.106037812,1.135235408,5,0.720460857,98,2,1,2,11,602.3516545,0.981371937,0.921568627,0.229508197
0.105013429,1.036519177,4,0.608064021,85,5,0,4,10,274.8122577,0.936092108,0.933333333,0.125
0.198282843,1.251788676,3,0.883278979,97,5,0,0,14,209.1065917,0.961156514,0.8,0
0.17508639,1.052556586,7,0.732877215,86,1,1,4,18,786.1567975,0.91843078,0.959183673,0.465909091
0.10017473,1.197430689,7,0.649961519,95,5,1,1,14,901.5051245,0.939300544,0.879310345,0.4
0.184988349,1.069309874,2,0.649370226,87,1,0,1,15,114.4072761,0.944358961,0.818181818,0
0.146746141,1.218023903,2,0.741942583,99,9,1,0,14,225.2307338,0.870740203,0.909090909,0.189189189
0.138367931,1.164153343,3,0.762874348,89,6,1,3,18,388.8122123,0.92141304,0.951219512,0.22
0.190966634,1.256123692,5,0.610079487,82,5,0,3,10,305.5381598,0.890028522,0.5,0
0.14009189,1.030348617,7,0.619342033,85,6,1,0,11,639.9659638,0.956814938,0.971428571,0.19047619
0.184849987,1.086058253,3,0.775662951,81,6,0,3,12,234.2844585,0.927437841,1,0.111111111
0.176237272,0.871020872,5,0.650049332,82,4,1,3,12,408.0153074,0.955881318,0.818181818,0
0.147978694,1.144273792,7,0.761998583,99,5,1,4,12,644.8394742,0.939365893,0.861111111,0.046153846
0.123544879,1.154392374,5,0.829472704,83,6,0,3,14,291.9157414,0.923447881,0.916666667,0.266666667
0.101097211,0.95948642,3,0.604780692,97,9,0,4,15,220.5931056,0.972780821,0.642857143,0
0.162235438,0.835753038,2,0.897431705,83,9,1,0,12,134.5191575,0.884043193,0.942307692,0.222222222
0.165901603,0.852968013,4,0.787062944,92,2,1,0,19,258.0794869,0.960299774,0.893939394,0.213333333
0.114601666,1.017636948,4,0.684945309,99,8,1,0,18,413.2615759,0.941368662,0.923076923,0.12195122
0.125388712,1.019533972,5,0.641174756,85,1,1,1,12,349.9335424,0.941036908,0.873239437,0.451327434
0.185625035,0.858339672,2,0.758087429,86,8,1,3,15,130.4469911,0.942146456,0.614035088,0
0.123884908,1.108974021,6,0.734111699,94,1,1,3,12,807.9436931,0.975243688,0.833333333,0
0.156386502,1.044623228,6,0.910957996,97,9,1,1,11,479.0464949,0.931151088,0.64516129,0
0.135751341,0.984437792,3,0.680996769,88,4,0,2,17,156.2542962,0.974491156,0.875,0.125
0.171543758,1.172077493,5,0.63058889,87,8,0,4,13,446.552813,0.942257173,1,0.416666667
0.190600379,0.916950173,4,0.621537888,98,9,0,2,17,190.9468839,0.810367751,0.888888889,0.414634146
0.147559382,0.905390193,5,0.712694257,80,3,1,1,13,480.1820196,0.9685372,0.682926829,0
0.149890838,1.129206237,3,0.937493554,94,5,0,4,19,240.9263146,0.919224621,0.941176471,0.333333333
0.147153821,1.114225885,4,0.945900609,93,8,1,3,16,522.5559147,0.959280629,0.5,0
0.131585901,0.924518036,7,0.930135588,95,1,1,4,18,667.6233371,0.939005843,0.941176471,0.475409836
0.158983998,1.033835063,2,0.708451893,81,2,0,0,18,149.5165848,0.988944562,0.888888889,0.2
0.103617929,0.966733596,4,0.604632476,99,5,1,2,11,364.5423567,0.970701244,0.866666667,0
0.127943756,1.213154456,5,0.810705428,88,9,0,2,19,428.5806018,0.953390254,0.909090909,0
0.119079073,1.249031166,6,0.890802165,97,9,0,3,19,378.5878304,0.839123801,0.875,0.533333333
0.116787057,1.061441834,4,0.936935606,88,9,0,1,17,276.4250358,0.90289704,0.842105263,0.272727273
0.177959186,0.846885537,2,0.800366435,90,2,1,0,18,166.7576606,0.975205121,0.896551724,0.071428571
0.198210309,1.048998309,2,0.769899026,80,6,0,4,16,35.04182354,0.906167909,0.571428571,0
0.190792294,1.090317978,7,0.839797011,91,3,1,2,19,806.7875738,0.879008075,0.930232558,0.436619718
0.154424392,0.848754237,3,0.90010851,91,7,1,0,10,267.7222117,0.947587451,0.714285714,0
0.149132572,1.161290251,7,0.728768261,89,2,0,1,11,538.0248229,0.971083144,0.848484848,0.333333333
0.112824222,0.91350281,4,0.865482346,82,4,0,3,14,245.3137213,0.96727052,0.80952381,0.105263158
0.15197496,1.23338851,4,0.785881743,97,1,1,2,16,478.8373435,0.929765061,0.944444444,0.4
0.151979503,0.940934897,3,0.942251991,82,2,1,4,11,281.2797772,0.980560397,0.928571429,0.161290323
0.109785081,0.906180652,7,0.884370701,80,8,1,0,13,604.4887763,0.920374846,0.972972973,0.357142857
0.14856312,0.919879486,7,0.730005728,83,2,0,2,13,476.5620754,0.957917084,0.9,0.1
0.189537835,0.8949747,6,0.635103689,90,2,0,3,13,227.3701381,0.986095968,0.692307692,0
0.191705055,0.915535835,5,0.657558345,96,1,0,3,14,194.2189272,0.927736795,0.833333333,0
0.114557566,0.830963867,2,0.763181207,80,7,1,4,13,127.9672691,0.883239706,0.935483871,0.256410256
0.109688884,1.047100043,2,0.729178342,84,3,0,4,13,134.3041903,0.924346806,0.916666667,0.266666667
0.153523126,1.129020518,2,0.894711234,83,8,1,0,16,226.3061531,0.912072123,0.66,0.029411765
0.111128758,1.017221476,6,0.937109884,91,8,0,4,16,322.5405905,0.97074905,1,0.222222222
0.126978514,0.83242802,4,0.89645622,98,8,0,3,16,181.2284896,0.911573001,0.846153846,0
0.190025331,0.867995649,6,0.850467208,94,4,1,1,19,487.2400152,0.965308468,0.605263158,0
0.174349537,1.231213782,5,0.818839008,85,5,1,1,10,621.4570644,0.921791967,0.884615385,0.394736842
0.131754622,0.820673895,7,0.645262877,96,4,0,3,19,260.3614869,0.93309185,0.923076923,0.52
0.129412655,1.087209508,3,0.822292601,93,1,0,1,11,174.3529797,0.971585041,0.8,0
0.15388599,0.957705883,2,0.807223931,87,5,1,3,18,159.8629979,0.910387965,0.672131148,0.046511628
0.160502933,1.024049457,6,0.901980113,89,9,0,4,13,492.2296176,0.795781348,0.875,0.666666667
0.106299516,1.165154764,6,0.674246868,95,6,1,0,16,810.3028944,0.925080777,0.978723404,0.425
0.170174049,0.932995199,2,0.865066362,82,9,1,4,17,147.4772658,0.892371516,0.895522388,0.0625
0.147323663,1.18434715,4,0.687532281,94,9,0,3,14,261.9913571,0.807061979,0.916666667,0.214285714
0.182875643,0.879350118,3,0.719901586,82,9,1,3,17,261.9103348,0.810630622,0.954545455,0.46835443
0.196864642,1.247205503,7,0.742048476,83,3,0,3,14,457.0047674,0.878221508,0.777777778,0.066666667
0.141874003,0.965014182,4,0.691448276,89,3,1,0,11,355.6487726,0.93025812,0.909090909,0.137931034
0.12195998,0.936506598,4,0.918472226,87,1,1,3,12,351.479679,0.958798346,0.897435897,0.363636364
0.161153058,1.233740538,5,0.851105914,84,1,1,4,15,683.6413531,0.891585266,0.974358974,0.441176471
0.144545725,0.968308556,7,0.612910776,99,7,1,4,13,565.3378336,0.945026208,0.833333333,0
0.196203653,1.25534814,3,0.946130165,97,2,1,3,11,364.1072562,0.980327992,0.882352941,0.090909091
0.149338516,1.098903855,5,0.609620847,97,8,0,4,16,245.7716302,0.810951572,1,0.266666667
0.142758713,1.034518085,2,0.771196062,84,4,1,1,16,194.0392901,0.978774422,0.80952381,0
0.161621882,1.027981523,2,0.905587291,96,2,0,4,10,98.71483439,0.956392132,0.928571429,0.409090909
0.153868859,1.243158693,5,0.930913731,91,4,0,1,11,455.9033535,0.956553175,0.95,0.387096774
0.187991099,1.108388906,3,0.690149765,88,4,1,1,12,257.9567698,0.923016622,0.849315068,0.460869565
0.160660112,0.874882407,2,0.855245381,85,3,0,3,18,125.2800172,0.949869983,0.916666667,0.45
0.143496054,1.110358223,7,0.756263447,97,4,0,1,13,673.7111107,0.939254817,0.923076923,0.538461538
0.16441701,0.927561791,4,0.929410713,81,2,1,2,12,322.6185213,0.984357925,0.885714286,0.114285714
0.192264081,1.068610447,5,0.902100836,84,2,1,1,16,562.4688484,0.977503867,0.847826087,0.277777778
0.120005024,1.064301089,5,0.773804764,83,1,1,1,14,461.1748891,0.952476706,0.973684211,0.525641026
0.175804099,1.236492147,6,0.683734592,86,3,0,1,11,556.3379516,0.905079274,0.9375,0.605263158
0.149124669,1.165428633,6,0.818240721,86,1,0,0,12,521.1838193,0.958630349,0.923076923,0.2
0.138256743,1.241627445,6,0.645861062,80,6,1,0,15,1037.426491,0.965895648,0.585365854,0
0.140117496,0.941224786,6,0.78976425,89,4,0,0,18,328.2739647,0.951891036,0.866666667,0
0.164233736,1.086841923,4,0.888305986,97,6,1,0,14,383.7428157,0.960970506,0.714285714,0
0.128359937,1.109675619,3,0.832748588,98,5,1,2,10,282.4376995,0.887583405,0.921875,0.32183908
0.169340054,0.853956187,6,0.650691196,99,8,0,1,11,234.7667473,0.922461229,0.888888889,0.619047619
0.159352038,1.0638247,6,0.873472437,83,6,0,3,15,371.5371353,0.923221739,0.8,0.304347826
0.162115863,1.222813807,5,0.893627905,84,8,0,0,12,432.9210369,1,0.125,0
0.192916062,1.221337865,3,0.875128412,91,4,1,1,13,423.6029019,0.944328578,0.90625,0.09375
0.176601787,1.054162152,5,0.699425684,98,9,1,3,19,456.4512907,0.809775439,0.958333333,0.369863014
0.140580606,1.116819085,3,0.632373553,89,7,0,1,19,230.277981,0.882894127,0.857142857,0.684210526
0.170373987,1.034332305,6,0.609930785,80,4,0,3,12,453.3451572,0.976999164,0.8,0
0.101814172,0.893707202,6,0.636544619,96,3,0,0,14,299.784966,0.965794494,1,0.526315789
0.153359025,1.005170509,5,0.835348271,90,2,0,0,17,372.5963519,0.989631548,0.636363636,0
0.163802637,1.087046591,3,0.647925468,84,5,1,3,19,266.2903873,0.872211196,0.979591837,0.36
0.106616091,0.920814728,2,0.910695082,92,4,0,3,19,132.6961321,0.941561109,1,0.266666667
0.119637973,0.843238186,2,0.702461472,81,1,1,2,11,153.7216403,0.940395008,0.928571429,0.530120482
0.171073463,1.203348541,6,0.928370518,98,6,1,4,19,709.5150179,0.888525309,0.930232558,0.223300971
0.160773976,0.995612336,6,0.932734466,97,2,0,2,13,414.3024114,0.935822416,0.944444444,0.37037037
